filename,label,iou,x1,y1,x2,y2,gt_box
00053_0005_neg.png,0,0.037584565579891205,91,206,115,240,"[105.0, 225.0, 200.0, 260.0]"
00054_0003_neg.png,0,0.35097089409828186,192,148,450,300,"[143.0, 160.0, 331.0, 273.0]"
00054_0054_neg.png,0,0.0,374,0,450,98,"[143.0, 160.0, 331.0, 273.0]"
00054_0061_neg.png,0,0.0,315,0,324,41,"[143.0, 160.0, 331.0, 273.0]"
00054_0036_neg.png,0,0.0,112,177,131,191,"[143.0, 160.0, 331.0, 273.0]"
00054_0007_neg.png,0,0.0,304,110,368,115,"[143.0, 160.0, 331.0, 273.0]"
00054_0079_neg.png,0,0.0,347,29,370,87,"[143.0, 160.0, 331.0, 273.0]"
00055_0028_pos.png,1,0.5809729099273682,60,180,245,270,"[92.0, 196.0, 269.0, 276.0]"
00055_0096_neg.png,0,0.10288748890161514,207,246,314,300,"[92.0, 196.0, 269.0, 276.0]"
00055_0063_neg.png,0,0.0,273,128,320,134,"[92.0, 196.0, 269.0, 276.0]"
00055_0072_neg.png,0,0.0,208,54,259,82,"[92.0, 196.0, 269.0, 276.0]"
00055_0075_neg.png,0,0.0,0,111,194,196,"[92.0, 196.0, 269.0, 276.0]"
00055_0094_neg.png,0,0.13617020845413208,241,110,337,137,"[226.0, 98.0, 349.0, 116.0]"
00055_0047_neg.png,0,0.0,224,52,358,80,"[92.0, 196.0, 269.0, 276.0]"
00055_0036_neg.png,0,0.0,166,0,383,40,"[92.0, 196.0, 269.0, 276.0]"
00055_0069_neg.png,0,0.0,45,46,128,58,"[92.0, 196.0, 269.0, 276.0]"
00055_0087_neg.png,0,0.0,126,59,187,80,"[92.0, 196.0, 269.0, 276.0]"
00056_0057_pos.png,1,0.6115061640739441,214,236,300,247,"[209.0, 234.0, 300.0, 251.0]"
00056_0098_pos.png,1,0.5101481080055237,126,305,220,345,"[121.0, 273.0, 219.0, 347.0]"
00056_0009_neg.png,0,0.1111111119389534,201,206,223,214,"[136.0, 202.0, 224.0, 220.0]"
00056_0018_neg.png,0,0.0,0,51,16,80,"[121.0, 273.0, 219.0, 347.0]"
00056_0043_neg.png,0,0.0,144,64,182,92,"[121.0, 273.0, 219.0, 347.0]"
00056_0015_neg.png,0,0.0,0,147,114,343,"[121.0, 273.0, 219.0, 347.0]"
00056_0070_neg.png,0,0.0,197,80,243,99,"[121.0, 273.0, 219.0, 347.0]"
00056_0003_neg.png,0,0.0,52,64,82,75,"[121.0, 273.0, 219.0, 347.0]"
00056_0086_neg.png,0,0.0,0,0,28,41,"[121.0, 273.0, 219.0, 347.0]"
00056_0065_neg.png,0,0.0,32,102,101,149,"[121.0, 273.0, 219.0, 347.0]"
00056_0045_neg.png,0,0.041643835604190826,118,296,140,312,"[121.0, 273.0, 219.0, 347.0]"
00056_0056_neg.png,0,0.0,47,73,103,94,"[121.0, 273.0, 219.0, 347.0]"
00056_0073_neg.png,0,0.0,17,46,153,118,"[121.0, 273.0, 219.0, 347.0]"
00056_0052_neg.png,0,0.0,0,146,13,167,"[121.0, 273.0, 219.0, 347.0]"
00056_0090_neg.png,0,0.0,203,0,298,20,"[121.0, 273.0, 219.0, 347.0]"
00056_0053_neg.png,0,0.0,248,83,268,129,"[121.0, 273.0, 219.0, 347.0]"
00056_0026_neg.png,0,0.0,0,140,22,217,"[121.0, 273.0, 219.0, 347.0]"
00056_0031_neg.png,0,0.0,0,363,126,442,"[121.0, 273.0, 219.0, 347.0]"
00056_0020_neg.png,0,0.0,272,73,300,90,"[121.0, 273.0, 219.0, 347.0]"
00056_0024_neg.png,0,0.0,103,107,120,117,"[121.0, 273.0, 219.0, 347.0]"
00056_0011_neg.png,0,0.0,142,36,198,96,"[121.0, 273.0, 219.0, 347.0]"
00056_0063_neg.png,0,0.0,42,170,84,188,"[121.0, 273.0, 219.0, 347.0]"
00056_0071_neg.png,0,0.2835947871208191,131,244,300,326,"[121.0, 273.0, 219.0, 347.0]"
00057_0066_neg.png,0,0.0,422,0,447,20,"[114.0, 59.0, 330.0, 220.0]"
00057_0097_neg.png,0,0.055728089064359665,160,137,198,188,"[114.0, 59.0, 330.0, 220.0]"
00057_0099_neg.png,0,0.34903380274772644,160,86,279,188,"[114.0, 59.0, 330.0, 220.0]"
00058_0005_pos.png,1,0.5527123808860779,101,39,317,291,"[74.0, 42.0, 454.0, 282.0]"
00058_0008_pos.png,1,0.7658442854881287,149,45,454,274,"[74.0, 42.0, 454.0, 282.0]"
00058_0013_pos.png,1,0.6582425832748413,149,25,445,256,"[74.0, 42.0, 454.0, 282.0]"
00058_0070_pos.png,1,0.6696035265922546,0,0,454,300,"[74.0, 42.0, 454.0, 282.0]"
00058_0014_neg.png,0,0.002916666679084301,196,134,215,148,"[74.0, 42.0, 454.0, 282.0]"
00058_0092_neg.png,0,0.05877193063497543,240,108,307,188,"[74.0, 42.0, 454.0, 282.0]"
00058_0003_neg.png,0,0.0,135,20,148,35,"[74.0, 42.0, 454.0, 282.0]"
00059_0077_pos.png,1,0.6816741228103638,14,32,279,243,"[5.0, 21.0, 299.0, 300.0]"
00059_0018_neg.png,0,0.00301124039106071,174,216,187,235,"[5.0, 21.0, 299.0, 300.0]"
00059_0053_neg.png,0,0.012471655383706093,54,138,87,169,"[5.0, 21.0, 299.0, 300.0]"
00059_0063_neg.png,0,0.05515832453966141,0,258,113,300,"[5.0, 21.0, 299.0, 300.0]"
00060_0037_pos.png,1,0.536912739276886,147,163,251,266,"[143.0, 158.0, 253.0, 223.0]"
00060_0051_pos.png,1,0.7407791018486023,129,158,256,234,"[143.0, 158.0, 253.0, 223.0]"
00060_0052_pos.png,1,0.7581967115402222,30,151,95,193,"[35.0, 149.0, 97.0, 188.0]"
00060_0071_pos.png,1,0.5875978469848633,36,156,104,198,"[35.0, 149.0, 97.0, 188.0]"
00060_0075_pos.png,1,0.67463618516922,129,164,257,234,"[143.0, 158.0, 253.0, 223.0]"
00060_0083_pos.png,1,0.5094594359397888,9,143,93,194,"[35.0, 149.0, 97.0, 188.0]"
00060_0091_pos.png,1,0.6649590134620667,126,164,256,234,"[143.0, 158.0, 253.0, 223.0]"
00060_0027_neg.png,0,0.0,260,201,283,211,"[143.0, 158.0, 253.0, 223.0]"
00060_0085_neg.png,0,0.0,151,335,186,363,"[143.0, 158.0, 253.0, 223.0]"
00060_0081_neg.png,0,0.0,318,217,371,251,"[143.0, 158.0, 253.0, 223.0]"
00060_0046_neg.png,0,0.0,323,198,368,249,"[143.0, 158.0, 253.0, 223.0]"
00060_0014_neg.png,0,0.0,213,0,233,6,"[143.0, 158.0, 253.0, 223.0]"
00060_0048_neg.png,0,0.0,257,0,347,19,"[143.0, 158.0, 253.0, 223.0]"
00061_0010_pos.png,1,0.6190476417541504,0,212,68,252,"[1.0, 211.0, 69.0, 238.0]"
00061_0023_pos.png,1,0.5994709134101868,133,221,236,276,"[102.0, 212.0, 237.0, 282.0]"
00061_0083_pos.png,1,0.5911574959754944,112,203,231,312,"[102.0, 212.0, 237.0, 282.0]"
00061_0008_neg.png,0,0.0,198,0,215,15,"[102.0, 212.0, 237.0, 282.0]"
00061_0017_neg.png,0,0.0,0,0,52,20,"[102.0, 212.0, 237.0, 282.0]"
00061_0046_neg.png,0,0.0,283,33,300,48,"[102.0, 212.0, 237.0, 282.0]"
00061_0012_neg.png,0,0.0,171,184,201,205,"[102.0, 212.0, 237.0, 282.0]"
00061_0074_neg.png,0,0.0,15,44,33,63,"[102.0, 212.0, 237.0, 282.0]"
00061_0014_neg.png,0,0.0,64,0,112,42,"[102.0, 212.0, 237.0, 282.0]"
00061_0061_neg.png,0,0.0,157,0,187,28,"[102.0, 212.0, 237.0, 282.0]"
00061_0056_neg.png,0,0.0,250,65,271,160,"[102.0, 212.0, 237.0, 282.0]"
00061_0030_neg.png,0,0.0,42,16,81,38,"[102.0, 212.0, 237.0, 282.0]"
00061_0004_neg.png,0,0.0,120,352,228,400,"[102.0, 212.0, 237.0, 282.0]"
00061_0082_neg.png,0,0.0,79,0,97,14,"[102.0, 212.0, 237.0, 282.0]"
00061_0096_neg.png,0,0.05725761130452156,126,55,300,228,"[125.0, 147.0, 195.0, 172.0]"
00062_0041_pos.png,1,0.894768476486206,278,160,371,209,"[273.0, 160.0, 375.0, 208.0]"
00062_0044_pos.png,1,0.8585445880889893,3,141,154,176,"[1.0, 137.0, 153.0, 177.0]"
00062_0052_pos.png,1,0.8627451062202454,278,163,374,207,"[273.0, 160.0, 375.0, 208.0]"
00062_0060_pos.png,1,0.7942973375320435,252,130,364,156,"[255.0, 128.0, 360.0, 159.0]"
00062_0062_pos.png,1,0.747167706489563,256,131,374,157,"[255.0, 128.0, 360.0, 159.0]"
00062_0095_pos.png,1,0.5556913614273071,129,214,323,300,"[1.0, 211.0, 314.0, 300.0]"
00062_0007_neg.png,0,0.0,234,31,301,55,"[273.0, 160.0, 375.0, 208.0]"
00062_0075_neg.png,0,0.1493055522441864,0,84,48,144,"[1.0, 101.0, 44.0, 111.0]"
00062_0029_neg.png,0,0.0,144,64,195,86,"[273.0, 160.0, 375.0, 208.0]"
00062_0012_neg.png,0,0.16886240243911743,212,219,296,275,"[1.0, 211.0, 314.0, 300.0]"
00062_0096_neg.png,0,0.00430771429091692,48,250,68,256,"[1.0, 211.0, 314.0, 300.0]"
00062_0063_neg.png,0,0.012430278584361076,0,58,160,96,"[67.0, 94.0, 106.0, 101.0]"
00062_0072_neg.png,0,0.012740444391965866,357,141,404,158,"[255.0, 128.0, 360.0, 159.0]"
00062_0045_neg.png,0,0.06699346750974655,288,160,329,168,"[273.0, 160.0, 375.0, 208.0]"
00062_0076_neg.png,0,0.0,3,87,31,96,"[273.0, 160.0, 375.0, 208.0]"
00062_0079_neg.png,0,0.010839532129466534,227,110,306,129,"[255.0, 128.0, 360.0, 159.0]"
00062_0037_neg.png,0,0.27366864681243896,0,87,38,121,"[1.0, 101.0, 44.0, 111.0]"
00062_0053_neg.png,0,0.0,149,56,166,71,"[273.0, 160.0, 375.0, 208.0]"
00062_0043_neg.png,0,0.05676328390836716,313,102,445,137,"[255.0, 128.0, 360.0, 159.0]"
00062_0090_neg.png,0,0.0,208,38,224,54,"[273.0, 160.0, 375.0, 208.0]"
00062_0032_neg.png,0,0.0,160,39,202,71,"[273.0, 160.0, 375.0, 208.0]"
00062_0008_neg.png,0,0.0,356,88,376,110,"[273.0, 160.0, 375.0, 208.0]"
00062_0014_neg.png,0,0.034533511847257614,89,265,126,291,"[1.0, 211.0, 314.0, 300.0]"
00062_0035_neg.png,0,0.3030303120613098,17,114,37,120,"[1.0, 112.0, 45.0, 121.0]"
00062_0009_neg.png,0,0.0,385,40,445,58,"[273.0, 160.0, 375.0, 208.0]"
00062_0018_neg.png,0,0.11510791629552841,0,1,45,169,"[1.0, 137.0, 153.0, 177.0]"
00062_0091_neg.png,0,0.0,192,4,400,64,"[273.0, 160.0, 375.0, 208.0]"
00062_0022_neg.png,0,0.0096993213519454,96,83,160,95,"[67.0, 94.0, 106.0, 101.0]"
00062_0069_neg.png,0,0.23759086430072784,256,113,360,139,"[255.0, 128.0, 360.0, 159.0]"
00062_0073_neg.png,0,0.0,3,1,445,70,"[273.0, 160.0, 375.0, 208.0]"
00062_0085_neg.png,0,0.2650897204875946,61,100,137,111,"[71.0, 106.0, 136.0, 117.0]"
00063_0007_pos.png,1,0.7650582790374756,107,137,258,207,"[123.0, 137.0, 267.0, 215.0]"
00063_0012_pos.png,1,0.510350227355957,109,112,235,207,"[123.0, 137.0, 267.0, 215.0]"
00063_0061_pos.png,1,0.7638888955116272,137,137,267,203,"[123.0, 137.0, 267.0, 215.0]"
00063_0075_pos.png,1,0.7083873152732849,107,137,248,207,"[123.0, 137.0, 267.0, 215.0]"
00063_0039_neg.png,0,0.0,43,157,64,176,"[123.0, 137.0, 267.0, 215.0]"
00063_0092_neg.png,0,0.0,266,77,287,97,"[123.0, 137.0, 267.0, 215.0]"
00063_0013_neg.png,0,0.06463675200939178,140,174,173,196,"[123.0, 137.0, 267.0, 215.0]"
00064_0013_pos.png,1,0.508150041103363,0,0,533,178,"[22.0, 27.0, 489.0, 272.0]"
00064_0023_pos.png,1,0.7155409455299377,0,0,533,300,"[22.0, 27.0, 489.0, 272.0]"
00064_0054_pos.png,1,0.5883843898773193,98,57,438,255,"[22.0, 27.0, 489.0, 272.0]"
00064_0011_neg.png,0,0.05340208858251572,166,111,260,176,"[22.0, 27.0, 489.0, 272.0]"
00064_0047_neg.png,0,0.004330856259912252,15,90,53,106,"[22.0, 27.0, 489.0, 272.0]"
00064_0030_neg.png,0,0.003635886823758483,59,242,85,258,"[22.0, 27.0, 489.0, 272.0]"
00065_0001_pos.png,1,0.5126127600669861,173,165,263,253,"[145.0, 155.0, 260.0, 229.0]"
00065_0032_pos.png,1,0.5087279081344604,127,130,263,253,"[145.0, 155.0, 260.0, 229.0]"
00065_0094_pos.png,1,0.6015756130218506,163,147,263,253,"[145.0, 155.0, 260.0, 229.0]"
00065_0044_neg.png,0,0.0,203,69,238,81,"[145.0, 155.0, 260.0, 229.0]"
00065_0050_neg.png,0,0.0,187,258,209,271,"[145.0, 155.0, 260.0, 229.0]"
00065_0092_neg.png,0,0.0,116,0,259,69,"[145.0, 155.0, 260.0, 229.0]"
00066_0005_pos.png,1,0.8671568632125854,126,142,248,258,"[119.0, 138.0, 255.0, 258.0]"
00066_0007_pos.png,1,0.875,125,139,245,258,"[119.0, 138.0, 255.0, 258.0]"
00066_0027_pos.png,1,0.6291162967681885,124,132,218,251,"[119.0, 138.0, 255.0, 258.0]"
00066_0038_pos.png,1,0.8458333611488342,126,142,245,258,"[119.0, 138.0, 255.0, 258.0]"
00066_0054_neg.png,0,0.015318462625145912,370,264,382,283,"[323.0, 248.0, 373.0, 319.0]"
00066_0000_neg.png,0,0.0,81,347,95,384,"[119.0, 138.0, 255.0, 258.0]"
00066_0062_neg.png,0,0.0,65,239,101,276,"[119.0, 138.0, 255.0, 258.0]"
00066_0026_neg.png,0,0.0,300,184,313,201,"[119.0, 138.0, 255.0, 258.0]"
00066_0086_neg.png,0,0.0,72,188,92,206,"[119.0, 138.0, 255.0, 258.0]"
00066_0068_neg.png,0,0.0,85,326,100,349,"[119.0, 138.0, 255.0, 258.0]"
00067_0053_pos.png,1,0.7001897692680359,128,148,252,208,"[129.0, 134.0, 260.0, 214.0]"
00067_0039_neg.png,0,0.0,10,257,34,272,"[129.0, 134.0, 260.0, 214.0]"
00067_0000_neg.png,0,0.0,54,361,96,400,"[129.0, 134.0, 260.0, 214.0]"
00067_0007_neg.png,0,0.0,68,218,102,242,"[129.0, 134.0, 260.0, 214.0]"
00068_0041_pos.png,1,0.5072463750839233,188,0,285,124,"[201.0, 14.0, 317.0, 147.0]"
00068_0083_neg.png,0,0.0,401,154,432,160,"[201.0, 14.0, 317.0, 147.0]"
00068_0097_neg.png,0,0.0,326,271,396,300,"[201.0, 14.0, 317.0, 147.0]"
00068_0055_neg.png,0,0.42189282178878784,188,29,275,124,"[201.0, 14.0, 317.0, 147.0]"
00069_0068_pos.png,1,0.5752253532409668,116,200,265,291,"[147.0, 188.0, 265.0, 273.0]"
00069_0076_pos.png,1,0.6842212677001953,135,174,272,281,"[147.0, 188.0, 265.0, 273.0]"
00069_0088_neg.png,0,0.0,80,110,241,127,"[147.0, 188.0, 265.0, 273.0]"
00069_0047_neg.png,0,0.0,370,64,397,75,"[147.0, 188.0, 265.0, 273.0]"
00069_0027_neg.png,0,0.05791788920760155,255,167,299,267,"[147.0, 188.0, 265.0, 273.0]"
00070_0052_pos.png,1,0.7597059011459351,40,320,125,400,"[42.0, 335.0, 124.0, 398.0]"
00070_0091_pos.png,1,0.5215171575546265,159,187,225,263,"[150.0, 192.0, 214.0, 244.0]"
00070_0011_neg.png,0,0.25132977962493896,46,371,95,400,"[42.0, 335.0, 124.0, 398.0]"
00070_0080_neg.png,0,0.0,56,98,95,105,"[117.0, 131.0, 195.0, 189.0]"
00070_0088_neg.png,0,0.0,239,70,274,93,"[117.0, 131.0, 195.0, 189.0]"
00070_0098_neg.png,0,0.0,207,275,227,290,"[117.0, 131.0, 195.0, 189.0]"
00070_0029_neg.png,0,0.0,196,334,232,378,"[117.0, 131.0, 195.0, 189.0]"
00070_0041_neg.png,0,0.0,387,245,400,257,"[117.0, 131.0, 195.0, 189.0]"
00070_0095_neg.png,0,0.0,0,0,25,16,"[117.0, 131.0, 195.0, 189.0]"
00070_0003_neg.png,0,0.0,151,377,177,400,"[117.0, 131.0, 195.0, 189.0]"
00070_0025_neg.png,0,0.0,368,239,379,253,"[117.0, 131.0, 195.0, 189.0]"
00071_0005_pos.png,1,0.6233031749725342,340,206,392,240,"[343.0, 208.0, 381.0, 237.0]"
00071_0017_pos.png,1,0.6077795624732971,293,94,341,129,"[296.0, 104.0, 344.0, 131.0]"
00071_0047_pos.png,1,0.6760563254356384,232,54,266,63,"[234.0, 52.0, 268.0, 64.0]"
00071_0064_pos.png,1,0.7992895245552063,236,122,276,147,"[240.0, 120.0, 278.0, 147.0]"
00071_0073_pos.png,1,0.5730336904525757,233,54,281,63,"[234.0, 52.0, 268.0, 64.0]"
00071_0002_neg.png,0,0.0,85,57,111,67,"[234.0, 52.0, 268.0, 64.0]"
00071_0022_neg.png,0,0.24553343653678894,87,145,133,167,"[82.0, 154.0, 124.0, 188.0]"
00071_0087_neg.png,0,0.4005602300167084,102,161,124,187,"[82.0, 154.0, 124.0, 188.0]"
00071_0059_neg.png,0,0.0,201,103,232,115,"[234.0, 52.0, 268.0, 64.0]"
00071_0068_neg.png,0,0.0,0,109,40,153,"[234.0, 52.0, 268.0, 64.0]"
00071_0053_neg.png,0,0.0,288,284,302,300,"[234.0, 52.0, 268.0, 64.0]"
00071_0036_neg.png,0,0.0,150,241,181,266,"[234.0, 52.0, 268.0, 64.0]"
00071_0000_neg.png,0,0.0,66,74,92,94,"[234.0, 52.0, 268.0, 64.0]"
00071_0082_neg.png,0,0.0,0,0,159,48,"[234.0, 52.0, 268.0, 64.0]"
00071_0062_neg.png,0,0.03338008373975754,0,114,230,300,"[82.0, 154.0, 124.0, 188.0]"
00071_0018_neg.png,0,0.0,364,144,385,156,"[234.0, 52.0, 268.0, 64.0]"
00071_0094_neg.png,0,0.0,0,0,80,48,"[234.0, 52.0, 268.0, 64.0]"
00071_0021_neg.png,0,0.0,60,13,118,46,"[234.0, 52.0, 268.0, 64.0]"
00071_0076_neg.png,0,0.014699524268507957,181,0,438,108,"[234.0, 52.0, 268.0, 64.0]"
00071_0088_neg.png,0,0.19236640632152557,326,112,345,126,"[296.0, 104.0, 344.0, 131.0]"
00071_0041_neg.png,0,0.0,0,0,159,44,"[234.0, 52.0, 268.0, 64.0]"
00071_0052_neg.png,0,0.4197530746459961,232,54,285,68,"[234.0, 52.0, 268.0, 64.0]"
00071_0075_neg.png,0,0.013589128851890564,160,0,438,108,"[234.0, 52.0, 268.0, 64.0]"
00071_0029_neg.png,0,0.013798701576888561,174,0,438,112,"[234.0, 52.0, 268.0, 64.0]"
00071_0046_neg.png,0,0.0,364,139,384,155,"[234.0, 52.0, 268.0, 64.0]"
00071_0008_neg.png,0,0.0,153,0,192,20,"[234.0, 52.0, 268.0, 64.0]"
00071_0090_neg.png,0,0.0,150,231,184,266,"[234.0, 52.0, 268.0, 64.0]"
00071_0056_neg.png,0,0.3074866235256195,284,108,326,147,"[296.0, 104.0, 344.0, 131.0]"
00071_0086_neg.png,0,0.0,229,90,252,102,"[234.0, 52.0, 268.0, 64.0]"
00071_0032_neg.png,0,0.0,36,98,64,113,"[234.0, 52.0, 268.0, 64.0]"
00071_0099_neg.png,0,0.0,81,0,123,22,"[234.0, 52.0, 268.0, 64.0]"
00071_0020_neg.png,0,0.0,66,59,112,94,"[234.0, 52.0, 268.0, 64.0]"
00071_0057_neg.png,0,0.0,193,58,227,68,"[234.0, 52.0, 268.0, 64.0]"
00071_0069_neg.png,0,0.0,153,6,192,20,"[234.0, 52.0, 268.0, 64.0]"
00071_0095_neg.png,0,0.011399559676647186,0,14,438,300,"[82.0, 154.0, 124.0, 188.0]"
00072_0004_pos.png,1,0.5871886014938354,368,93,400,115,"[370.0, 92.0, 400.0, 128.0]"
00072_0071_pos.png,1,0.6637167930603027,368,93,400,118,"[370.0, 92.0, 400.0, 128.0]"
00072_0050_neg.png,0,0.0,95,380,112,396,"[113.0, 199.0, 160.0, 224.0]"
00072_0094_neg.png,0,0.0,291,86,307,104,"[113.0, 199.0, 160.0, 224.0]"
00072_0067_neg.png,0,0.009753831662237644,0,0,400,106,"[370.0, 92.0, 400.0, 128.0]"
00072_0054_neg.png,0,0.0,340,124,358,133,"[113.0, 199.0, 160.0, 224.0]"
00072_0090_neg.png,0,0.0,264,0,287,14,"[113.0, 199.0, 160.0, 224.0]"
00072_0012_neg.png,0,0.0,0,108,61,130,"[113.0, 199.0, 160.0, 224.0]"
00072_0000_neg.png,0,0.0,6,170,52,190,"[113.0, 199.0, 160.0, 224.0]"
00072_0002_neg.png,0,0.0,291,0,323,10,"[113.0, 199.0, 160.0, 224.0]"
00072_0009_neg.png,0,0.0,168,250,189,267,"[113.0, 199.0, 160.0, 224.0]"
00072_0010_neg.png,0,0.0,159,390,170,400,"[113.0, 199.0, 160.0, 224.0]"
00072_0041_neg.png,0,0.0,187,13,214,29,"[113.0, 199.0, 160.0, 224.0]"
00072_0036_neg.png,0,0.0,165,351,187,365,"[113.0, 199.0, 160.0, 224.0]"
00073_0073_neg.png,0,0.0,124,0,204,17,"[143.0, 166.0, 224.0, 231.0]"
00073_0018_neg.png,0,0.0,196,0,223,9,"[143.0, 166.0, 224.0, 231.0]"
00073_0066_neg.png,0,0.0893750712275505,152,114,216,178,"[143.0, 166.0, 224.0, 231.0]"
00074_0047_neg.png,0,0.0,277,119,322,141,"[193.0, 153.0, 291.0, 175.0]"
00074_0065_neg.png,0,0.0,270,256,288,273,"[193.0, 153.0, 291.0, 175.0]"
00074_0040_neg.png,0,0.0,304,48,359,96,"[193.0, 153.0, 291.0, 175.0]"
00074_0076_neg.png,0,0.0,418,0,425,19,"[193.0, 153.0, 291.0, 175.0]"
00074_0028_neg.png,0,0.0,346,28,481,98,"[193.0, 153.0, 291.0, 175.0]"
00074_0077_neg.png,0,0.0,0,111,28,130,"[193.0, 153.0, 291.0, 175.0]"
00074_0048_neg.png,0,0.0,401,0,425,21,"[193.0, 153.0, 291.0, 175.0]"
00074_0096_neg.png,0,0.0,217,0,235,42,"[193.0, 153.0, 291.0, 175.0]"
00074_0062_neg.png,0,0.0,54,58,63,77,"[193.0, 153.0, 291.0, 175.0]"
00075_0049_pos.png,1,0.7878856062889099,141,143,290,262,"[148.0, 148.0, 275.0, 258.0]"
00075_0068_pos.png,1,0.8304969072341919,153,147,282,268,"[148.0, 148.0, 275.0, 258.0]"
00075_0008_neg.png,0,0.054115962237119675,195,218,222,246,"[148.0, 148.0, 275.0, 258.0]"
00075_0009_neg.png,0,0.12240515649318695,158,149,215,179,"[148.0, 148.0, 275.0, 258.0]"
00075_0045_neg.png,0,0.0,340,16,400,45,"[148.0, 148.0, 275.0, 258.0]"
00076_0002_pos.png,1,0.8730417490005493,302,187,416,212,"[309.0, 186.0, 416.0, 213.0]"
00076_0021_pos.png,1,0.5241236090660095,299,185,412,231,"[309.0, 186.0, 416.0, 213.0]"
00076_0061_pos.png,1,0.5960264801979065,283,69,336,81,"[285.0, 66.0, 330.0, 84.0]"
00076_0065_pos.png,1,0.6289893388748169,327,240,404,283,"[327.0, 228.0, 421.0, 284.0]"
00076_0070_pos.png,1,0.5528455376625061,256,160,288,179,"[242.0, 162.0, 288.0, 182.0]"
00076_0073_pos.png,1,0.8252578973770142,173,180,255,217,"[175.0, 182.0, 260.0, 215.0]"
00076_0059_neg.png,0,0.0,208,32,252,48,"[2.0, 127.0, 61.0, 148.0]"
00076_0058_neg.png,0,0.07138607650995255,298,193,321,224,"[309.0, 186.0, 416.0, 213.0]"
00076_0003_neg.png,0,0.4634581208229065,208,190,260,215,"[175.0, 182.0, 260.0, 215.0]"
00076_0066_neg.png,0,0.0,378,133,414,144,"[2.0, 127.0, 61.0, 148.0]"
00076_0007_neg.png,0,0.0,243,230,272,250,"[2.0, 127.0, 61.0, 148.0]"
00076_0005_neg.png,0,0.0,405,26,472,106,"[2.0, 127.0, 61.0, 148.0]"
00076_0074_neg.png,0,0.0,399,33,496,144,"[2.0, 127.0, 61.0, 148.0]"
00076_0042_neg.png,0,0.0,172,35,251,55,"[2.0, 127.0, 61.0, 148.0]"
00076_0089_neg.png,0,0.0,184,29,329,48,"[2.0, 127.0, 61.0, 148.0]"
00076_0025_neg.png,0,0.0,16,256,47,272,"[2.0, 127.0, 61.0, 148.0]"
00076_0028_neg.png,0,0.0,112,50,176,63,"[2.0, 127.0, 61.0, 148.0]"
00076_0020_neg.png,0,0.0,128,0,160,19,"[2.0, 127.0, 61.0, 148.0]"
00076_0014_neg.png,0,0.0,500,272,515,300,"[2.0, 127.0, 61.0, 148.0]"
00076_0023_neg.png,0,0.0,174,28,251,52,"[2.0, 127.0, 61.0, 148.0]"
00076_0006_neg.png,0,0.0,442,208,464,240,"[2.0, 127.0, 61.0, 148.0]"
00076_0029_neg.png,0,0.06451612710952759,369,125,419,152,"[368.0, 148.0, 433.0, 178.0]"
00076_0009_neg.png,0,0.0,118,43,149,53,"[2.0, 127.0, 61.0, 148.0]"
00076_0031_neg.png,0,0.38031667470932007,384,153,448,192,"[368.0, 148.0, 433.0, 178.0]"
00076_0024_neg.png,0,0.0,10,35,72,42,"[2.0, 127.0, 61.0, 148.0]"
00076_0054_neg.png,0,0.0,128,96,160,112,"[2.0, 127.0, 61.0, 148.0]"
00076_0027_neg.png,0,0.0267952848225832,285,9,411,71,"[285.0, 66.0, 330.0, 84.0]"
00076_0039_neg.png,0,0.2304147481918335,366,170,416,203,"[309.0, 186.0, 416.0, 213.0]"
00076_0040_neg.png,0,0.0,64,176,127,192,"[2.0, 127.0, 61.0, 148.0]"
00076_0083_neg.png,0,0.0,159,61,224,72,"[2.0, 127.0, 61.0, 148.0]"
00076_0013_neg.png,0,0.02883625216782093,186,208,198,224,"[175.0, 182.0, 260.0, 215.0]"
00076_0012_neg.png,0,0.0,16,82,48,91,"[2.0, 127.0, 61.0, 148.0]"
00076_0056_neg.png,0,0.08346853405237198,144,192,353,300,"[175.0, 182.0, 260.0, 215.0]"
00076_0043_neg.png,0,0.0,208,0,265,17,"[2.0, 127.0, 61.0, 148.0]"
00076_0048_neg.png,0,0.16095535457134247,385,189,416,204,"[309.0, 186.0, 416.0, 213.0]"
00076_0062_neg.png,0,0.0,498,176,528,220,"[2.0, 127.0, 61.0, 148.0]"
00076_0038_neg.png,0,0.24217887222766876,272,196,481,300,"[327.0, 228.0, 421.0, 284.0]"
00076_0010_neg.png,0,0.010204081423580647,191,214,224,228,"[175.0, 182.0, 260.0, 215.0]"
00076_0060_neg.png,0,0.09789703041315079,321,65,365,81,"[285.0, 66.0, 330.0, 84.0]"
00076_0022_neg.png,0,0.0,522,152,533,178,"[2.0, 127.0, 61.0, 148.0]"
00077_0023_neg.png,0,0.0,340,214,449,293,"[104.0, 83.0, 221.0, 127.0]"
00077_0059_neg.png,0,0.0,402,291,444,300,"[104.0, 83.0, 221.0, 127.0]"
00077_0032_neg.png,0,0.0,349,271,372,288,"[104.0, 83.0, 221.0, 127.0]"
00077_0092_neg.png,0,0.1704035848379135,145,58,330,112,"[104.0, 83.0, 221.0, 127.0]"
00077_0048_neg.png,0,0.0,163,200,189,221,"[104.0, 83.0, 221.0, 127.0]"
00077_0015_neg.png,0,0.0,143,47,161,64,"[104.0, 83.0, 221.0, 127.0]"
